*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 19:28:03:823213,Child Name:,test
2017-11-30 19:29:57:792662,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:57:894204,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:57:894643,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:57:894760,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:57:993066,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:57:993774,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:57:993840,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:192660,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:192983,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:192915,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:292062,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:292660,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:292711,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:392750,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:392950,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:393071,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:492385,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:492642,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:492720,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:592204,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:592414,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:592516,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:692255,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:692817,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:692727,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:792552,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:792702,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:792800,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:891985,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:892507,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:58:892567,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:992237,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:58:992880,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:58:992830,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:091886,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:092335,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:092275,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:192328,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:192695,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:192614,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:291536,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:292080,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:292229,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:392541,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:392829,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:392894,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:491384,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:491860,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:492001,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:592825,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:593646,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:593532,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:692471,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:693197,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:693317,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:805441,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:806284,Detected ARTags: ,"[61, 62]"
2017-11-30 19:29:59:806544,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:898417,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:59:899181,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:59:899265,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:008858,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:009802,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:010091,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:107201,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:108250,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:108548,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:307849,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:308774,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:308706,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:492482,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:493042,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:493117,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:593066,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:593257,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:593408,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:692662,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:693121,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:693245,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:793257,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:793741,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:793809,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:896181,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:896552,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:896680,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:00:993210,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:00:993527,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:00:993652,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:093300,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:093912,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:094014,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:192482,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:193002,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:193118,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:292312,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:292873,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:292810,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:392341,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:392666,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:392720,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:491943,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:492442,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:492580,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:592379,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:592891,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:592969,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:691686,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:692182,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:692368,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:792638,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:793057,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:793207,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:892847,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:893041,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:893130,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:01:992465,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:01:993190,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:01:993264,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:102011,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:102923,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:102995,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:195101,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:195539,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:195671,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:292738,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:292974,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:293028,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:391697,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:392311,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:392241,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:491100,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:491900,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:491994,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:592429,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:592759,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:592886,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:692772,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:693027,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:693130,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:792492,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:793154,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:793214,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:892623,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:892840,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:02:892917,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:992574,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:02:992718,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:02:992819,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:091939,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:092422,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:092504,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:192111,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:192584,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:192734,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:292038,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:292270,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:292359,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:392397,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:392604,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:392700,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:495358,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:495736,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:495801,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:602062,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:603338,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:603525,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:704235,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:707291,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:707094,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:799412,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:800658,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:800792,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:03:900175,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:03:901126,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:03:901348,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:005072,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:006188,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:006325,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:092022,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:092185,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:092306,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:300005,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:300480,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:300666,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:392127,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:392476,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:392600,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:492197,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:492701,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:492822,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:591991,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:592613,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:592527,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:706845,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:708080,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:708179,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:807418,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:807810,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:808006,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:04:893429,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:04:894364,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:04:894443,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:009767,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:010298,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:010475,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:096682,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:097549,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:097466,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:196557,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:197503,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:199051,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:296553,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:297291,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:297228,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:392101,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:392400,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:392642,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:491678,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:492191,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:492246,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:603874,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:605112,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:605231,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:697055,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:697684,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:697856,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:801747,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:802828,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:803039,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:05:897086,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:05:898067,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:05:897948,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:007013,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:008564,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:008993,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:106993,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:107657,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:107984,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:192305,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:193038,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:192983,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:292117,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:292774,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:292902,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:393047,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:393697,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:393809,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:508287,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:508842,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:508621,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:596823,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:597938,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:598149,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:697241,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:697934,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:697980,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:809422,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:810511,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:810693,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:901989,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:902114,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:902395,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:06:992848,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:06:993331,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:06:993437,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:092635,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:093216,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:093287,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:192467,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:193148,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:193066,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:308175,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:308801,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:309250,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:410388,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:411794,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:412104,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:500612,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:501030,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:501247,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:600207,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:601373,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:601557,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:693668,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:694344,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:694403,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:791786,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:792153,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:792213,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:896372,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:896710,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:07:896764,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:992946,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:07:993591,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:07:993690,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:08:104027,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:08:104794,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:08:104987,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:08:202598,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:08:203764,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:08:203953,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:08:300910,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:08:301431,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:08:301632,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:08:405616,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:08:406537,Detected ARTags: ,"[61, 62]"
2017-11-30 19:30:08:406726,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:30:08:496720,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:30:08:497625,Current State of Reading: ,Waiting for Red-card
